adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 87359, 'name': 'Mission: Impossible Collection', 'poster_path': '/gwyJPIhCK4Xz2WogeBnhCSQfUek.jpg', 'backdrop_path': '/49L0c5utmm0A4BkeDafM9BOhyBT.jpg'}",125000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.missionimpossible.com/,955,tt0120755,en,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",18.97178,/eRaEC0vf5q5TSvaoJPwGTt2wa9T.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Munich Film Partners & Company (MFP) MI2 Productions', 'id': 51199}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/24/00,546388105,123,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Expect the impossible again.,Mission: Impossible II,FALSE,5.9,1966
FALSE,"{'id': 59567, 'name': 'Shanghai Noon Collection', 'poster_path': '/ni5KHVDmSGjdqdcf0sew2c2xZ37.jpg', 'backdrop_path': '/xkA3OKXATV7c0hIXoETdHXUIpE8.jpg'}",55000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,8584,tt0184894,en,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",10.308442,/wcG2PA66Fbv2l7r0n59x1nuB5fd.jpg,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Roger Birnbaum Productions', 'id': 961}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/26/00,56932305,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The old west meets the far east.,Shanghai Noon,FALSE,6.2,756
FALSE,,2600000,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",,11072,tt0071230,en,Blazing Saddles,"A town – where everyone seems to be named Johnson – is in the way of the railroad and, in order to grab their land, Hedley Lemar, a politically connected nasty person, sends in his henchmen to make the town unlivable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",13.233262,/rT8uRG8CVONiQdgdFRafVtjSdb4.jpg,"[{'name': 'Crossbow Productions', 'id': 1296}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/7/74,119500000,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'yi', 'name': ''}]",Released,Never give a saga an even break!,Blazing Saddles,FALSE,7.2,619
FALSE,"{'id': 48317, 'name': 'The Man With No Name Collection', 'poster_path': '/lzUZptOL6iQqulMvhB2jfT5GepD.jpg', 'backdrop_path': '/uAkE1MAvFUiYjOllgDRndispKu3.jpg'}",600000,"[{'id': 37, 'name': 'Western'}]",,938,tt0059578,it,Per qualche dollaro in più,"Two bounty hunters are in pursuit of ""El Indio,"" one of the most wanted fugitives in the western territories, and his gang.",13.295342,/o4y1dlqXFETChi1QW2TspfrCJ8e.jpg,"[{'name': 'Constantin Film Produktion', 'id': 5755}, {'name': 'Produzioni Europee Associati (PEA)', 'id': 7508}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",12/18/65,15000000,132,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"The man with no name is back... the man in black is waiting... a walking arsenal - he uncoils, strikes and kills!",For a Few Dollars More,FALSE,7.8,988
FALSE,"{'id': 399, 'name': 'Predator Collection', 'poster_path': '/6Z7lASptoiRVxiCFvZaFgH9qp7u.jpg', 'backdrop_path': '/fXVzk9OxQwROCuiWvd0Cv76qmZi.jpg'}",35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,169,tt0100403,en,Predator 2,"Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth -- and this time, it's drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.",11.736241,/4cAQgbIPislEeBJahLO5BsqAUZN.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/20/90,57120318,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Silent. Invisible. Invincible. He's in town with a few days to kill.,Predator 2,FALSE,6,743
FALSE,,27000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,865,tt0093894,en,The Running Man,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",9.389976,/ni5PkWh3J3Zx4pVk5JYGTywZDqW.jpg,"[{'name': 'Keith Barish Productions', 'id': 964}, {'name': 'TAFT Entertainment Pictures', 'id': 965}, {'name': 'HBO', 'id': 6068}, {'name': 'Braveworld Productions', 'id': 23005}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/13/87,38122105,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A game nobody survives. But Schwarzenegger has yet to play.,The Running Man,FALSE,6.4,713
FALSE,"{'id': 8945, 'name': 'Mad Max Collection', 'poster_path': '/jZowUf4okNYuSlgj5iURE7CDMho.jpg', 'backdrop_path': '/zI0q2ENcQOLECbe0gAEGlncVh2j.jpg'}",400000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,9659,tt0079501,en,Mad Max,"In a dystopian future Australia, a vicious biker gang murders a cop's family, and makes his fight with them personal.",11.412619,/hCPXcQn1FTYF9AUCPd6o3miM9WX.jpg,"[{'name': 'Kennedy Miller Productions', 'id': 2537}, {'name': 'Mad Max Films', 'id': 8831}, {'name': 'Crossroads', 'id': 11962}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",4/12/79,100000000,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Maximum Force Of The Future,Mad Max,FALSE,6.6,1235
FALSE,"{'id': 8945, 'name': 'Mad Max Collection', 'poster_path': '/jZowUf4okNYuSlgj5iURE7CDMho.jpg', 'backdrop_path': '/zI0q2ENcQOLECbe0gAEGlncVh2j.jpg'}",2000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,8810,tt0082694,en,Mad Max 2,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",11.189831,/voNuYkvQgDSqijCDllEaRntq7ln.jpg,"[{'name': 'Kennedy Miller Productions', 'id': 2537}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",12/24/81,24600832,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When all that's left is one last chance, pray that he's still out there ... somewhere!",Mad Max 2: The Road Warrior,FALSE,7.3,981
FALSE,"{'id': 8945, 'name': 'Mad Max Collection', 'poster_path': '/jZowUf4okNYuSlgj5iURE7CDMho.jpg', 'backdrop_path': '/zI0q2ENcQOLECbe0gAEGlncVh2j.jpg'}",12305523,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,9355,tt0089530,en,Mad Max Beyond Thunderdome,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children.",12.689648,/9ciqnBU2YlMtMrqNwRzhmaMeL9l.jpg,"[{'name': 'Kennedy Miller Productions', 'id': 2537}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",6/29/85,36230219,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two men enter. One man leaves.,Mad Max Beyond Thunderdome,FALSE,5.9,765
FALSE,,90000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9679,tt0187078,en,Gone in Sixty Seconds,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",14.091765,/nb2TRrlSdgi8wZAxTHdhsN0yMJw.jpg,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/9/00,237202299,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Ice Cold, Hot Wired.",Gone in Sixty Seconds,FALSE,6.1,1511
FALSE,,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",http://www.theofficialjohncarpenter.com/big-trouble-in-little-china/,6978,tt0090728,en,Big Trouble in Little China,"When trucker, Jack Burton agreed to take his friend, Wang Chi to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer, Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.",11.109932,/yorjHTeWauQd81QeWoqMAHXAcCj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'TAFT Entertainment Pictures', 'id': 965}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/30/86,11000000,99,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Adventure doesn't come any bigger!,Big Trouble in Little China,FALSE,7.1,727
FALSE,,45000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,7443,tt0120630,en,Chicken Run,"Having been hopelessly repressed and facing eventual certain death at the British chicken farm where they are held, Rocky the american rooster and Ginger the chicken decide to rebel against the evil Mr. and Mrs. Tweedy, the farm's owners. Rocky and Ginger lead their fellow chickens in a great escape from the murderous farmers and their farm of doom.",11.834245,/z0MafJgUnVyVbczicYMkPKKHkBi.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Aardman Animations', 'id': 297}, {'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Pathé', 'id': 7981}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/21/00,224834564,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This ain't no chick flick. It's poultry in motion.,Chicken Run,FALSE,6.5,1190
FALSE,,51000000,"[{'id': 35, 'name': 'Comedy'}]",,2123,tt0183505,en,"Me, Myself & Irene","Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",9.95456,/y7OG1Y2UvnaEoQEQIonnykJvdwt.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Conundrum Entertainment', 'id': 1156}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/22/00,149270999,116,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,From gentle to mental.,"Me, Myself & Irene",FALSE,6.1,956
FALSE,,110000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",,2024,tt0187393,en,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",15.960788,/tgXOraQmKatqrVs2KMgnNn6QpO.jpg,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/28/00,215294342,165,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some things are worth fighting for.,The Patriot,FALSE,6.8,1130
FALSE,"{'id': 4246, 'name': 'Scary Movie Collection', 'poster_path': '/nsD3xlHagixzVYaE57EESeVYro7.jpg', 'backdrop_path': '/qPRZ1HpvpPM81cBTwNKXlqtH9MT.jpg'}",19000000,"[{'id': 35, 'name': 'Comedy'}]",,4247,tt0175142,en,Scary Movie,"Following on the heels of popular teen-scream horror movies, with uproarious comedy and biting satire. Marlon and Shawn Wayans, Shannon Elizabeth and Carmen Electra pitch in to skewer some of Hollywood's biggest blockbusters, including Scream, I Know What You Did Last Summer, The Matrix, American Pie and The Blair Witch Project.",12.446738,/bvVmVFBVQLytK1H4TJTFdnhvf4T.jpg,"[{'name': 'Gold/Miller Productions', 'id': 1607}, {'name': 'Wayans Bros. Entertainment', 'id': 1608}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Brad Grey Pictures', 'id': 10958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/7/00,278019771,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No mercy. No shame. No sequel.,Scary Movie,FALSE,6,1468
FALSE,"{'id': 748, 'name': 'X-Men Collection', 'poster_path': '/1Zo4J5SAni8lyXt7NxJwJZ0f0ip.jpg', 'backdrop_path': '/Abnosho2v3bcdvDww6T7Hfeczm1.jpg'}",75000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,36657,tt0120903,en,X-Men,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",0.954467,/k01Q6ATbfzNJgw4Zuoj0LTY3T9x.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Springwood Productions', 'id': 22969}, {'name': 'Genetics Productions', 'id': 22970}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/13/00,296339527,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evolution Begins,X-Men,FALSE,6.8,4172
FALSE,"{'id': 166376, 'name': 'Hollow Man Collection', 'poster_path': '/zpz2Jdm1JZsCVs3wb5JxDGzGYIe.jpg', 'backdrop_path': '/r7GbKuuNdoEAzXCfA4My1kj85Z2.jpg'}",95000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,9383,tt0164052,en,Hollow Man,"Cocky researcher, Sebastian Caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. The only problem is – no-one can determine how to make him visible again. Caine's predicament eventually drives him mad, with terrifying results.",7.912103,/gBQyPpUztIJWt2Q6r1wTqcYeo6x.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/4/00,190213455,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What would you do if you knew you couldn't be seen?,Hollow Man,FALSE,5.6,645
FALSE,"{'id': 37139, 'name': 'Naked Gun Collection', 'poster_path': '/qTJ2fbdU2Ru4OGZghQB8MYofkrN.jpg', 'backdrop_path': '/jxSnW02zjKtFnXFK2UzcLH8Ced2.jpg'}",12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,37136,tt0095705,en,The Naked Gun: From the Files of Police Squad!,"When the incompetent Officer Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth.",15.698222,/gajZQkZjVXPuLJUMoEk1eVeZz61.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/2/88,78756177,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Villain. Even Mother Teresa wanted him dead.,The Naked Gun: From the Files of Police Squad!,FALSE,7.1,1020
FALSE,,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,786,tt0181875,en,Almost Famous,"Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.",9.086699,/9pNo92j6zSEAUB8pNmcJTkpnkBF.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Vinyl Films', 'id': 485}, {'name': 'DreamWorks Pictures', 'id': 7293}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/15/00,47383689,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Experience it. Enjoy it. Just don't fall for it.,Almost Famous,FALSE,7.4,807
FALSE,,30000000,"[{'id': 18, 'name': 'Drama'}]",http://movies.disney.com/remember-the-titans,10637,tt0210945,en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into true champions.",6.587726,/iI12IRzif2VjTkQJRDQw3WyWKdS.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Technical Black', 'id': 72823}, {'name': 'Run It Up Productions Inc.', 'id': 72824}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/29/00,136706683,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,History is written by the winners.,Remember the Titans,FALSE,7.4,835
